
"11:00:54","5","5.153,50","10386","008-UBS","072-Bradesco","Vendedor"
"11:00:54","5","5.153,50","10385","072-Bradesco","6003-C6","Vendedor"
"11:00:54","5","5.153,50","10384","008-UBS","6003-C6","Vendedor"
"11:00:54","20","5.153,50","10383","092-Renascenca","6003-C6","Vendedor"
"11:00:54","5","5.154,00","10382","008-UBS","6003-C6","Vendedor"
"11:00:54","5","5.154,00","10381","1618-Ideal","008-UBS","Comprador"
"11:00:54","5","5.154,00","10380","008-UBS","008-UBS","Vendedor"
"11:00:54","5","5.154,00","10379","003-XP","008-UBS","Vendedor"
"11:00:54","5","5.154,00","10378","003-XP","008-UBS","Vendedor"
"11:00:54","5","5.154,00","10377","120-Genial","008-UBS","Vendedor"
"11:00:45","5","5.155,00","10376","147-Ativa","008-UBS","Vendedor"
"11:00:45","5","5.155,00","10375","147-Ativa","238-Goldman","Vendedor"
"11:00:44","5","5.155,00","10374","1618-Ideal","072-Bradesco","Comprador"
"11:00:44","5","5.155,00","10373","1618-Ideal","008-UBS","Comprador"
"11:00:44","5","5.154,00","10372","1618-Ideal","308-Clear","Vendedor"
"11:00:40","5","5.155,00","10371","008-UBS","072-Bradesco","Vendedor"
"11:00:40","5","5.155,00","10370","072-Bradesco","072-Bradesco","Vendedor"
"11:00:40","5","5.155,00","10369","120-Genial","072-Bradesco","Vendedor"
"11:00:39","5","5.155,00","10368","008-UBS","027-Santander","Vendedor"
"11:00:39","5","5.155,00","10367","1618-Ideal","027-Santander","Vendedor"
"11:00:39","5","5.155,50","10366","008-UBS","027-Santander","Vendedor"
"11:00:39","5","5.155,50","10365","008-UBS","027-Santander","Vendedor"
"11:00:39","5","5.155,50","10364","008-UBS","027-Santander","Vendedor"
"11:00:39","5","5.155,50","10363","120-Genial","027-Santander","Vendedor"
"11:00:39","5","5.155,50","10362","1618-Ideal","027-Santander","Vendedor"
"11:00:39","5","5.156,00","10361","120-Genial","008-UBS","Comprador"
"11:00:39","5","5.156,00","10360","008-UBS","008-UBS","Comprador"
"11:00:39","5","5.156,00","10359","1618-Ideal","008-UBS","Vendedor"
"11:00:39","5","5.156,00","10358","008-UBS","008-UBS","Vendedor"
"11:00:38","5","5.157,00","10357","308-Clear","008-UBS","Comprador"
"11:00:38","5","5.157,00","10356","308-Clear","120-Genial","Comprador"
"11:00:38","5","5.156,50","10355","1618-Ideal","120-Genial","Comprador"
"11:00:38","5","5.156,50","10354","1618-Ideal","008-UBS","Comprador"
"11:00:38","5","5.156,50","10353","1618-Ideal","1618-Ideal","Comprador"
"11:00:38","5","5.156,50","10352","122-BGC","008-UBS","Vendedor"
"11:00:38","5","5.156,50","10351","122-BGC","072-Bradesco","Vendedor"
"11:00:38","5","5.156,50","10350","122-BGC","1618-Ideal","Vendedor"
"11:00:38","5","5.156,50","10349","122-BGC","1618-Ideal","Vendedor"
"11:00:38","5","5.156,50","10348","122-BGC","1618-Ideal","Vendedor"
"11:00:38","10","5.156,50","10347","122-BGC","1618-Ideal","Vendedor"
"11:00:38","5","5.156,50","10346","122-BGC","085-BTG","Vendedor"
"11:00:38","5","5.156,50","10345","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.156,50","10344","122-BGC","127-Tullett","Comprador"
"11:00:38","5","5.156,50","10343","122-BGC","1618-Ideal","Comprador"
"11:00:38","5","5.156,50","10342","122-BGC","120-Genial","Comprador"
"11:00:38","5","5.156,50","10341","122-BGC","120-Genial","Comprador"
"11:00:38","5","5.156,50","10340","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.156,50","10339","122-BGC","1618-Ideal","Comprador"
"11:00:38","5","5.156,50","10338","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.156,50","10337","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.156,00","10336","122-BGC","1618-Ideal","Comprador"
"11:00:38","5","5.156,00","10335","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.156,00","10334","122-BGC","003-XP","Comprador"
"11:00:38","5","5.156,00","10333","122-BGC","238-Goldman","Comprador"
"11:00:38","5","5.156,00","10332","122-BGC","072-Bradesco","Comprador"
"11:00:38","5","5.156,00","10331","122-BGC","120-Genial","Comprador"
"11:00:38","5","5.156,00","10330","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.156,00","10329","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.156,00","10328","122-BGC","120-Genial","Comprador"
"11:00:38","5","5.156,00","10327","122-BGC","072-Bradesco","Comprador"
"11:00:38","5","5.156,00","10326","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,50","10325","122-BGC","072-Bradesco","Comprador"
"11:00:38","5","5.155,50","10324","122-BGC","120-Genial","Comprador"
"11:00:38","5","5.155,50","10323","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,50","10322","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,50","10321","122-BGC","120-Genial","Comprador"
"11:00:38","5","5.155,50","10320","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,50","10319","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,50","10318","122-BGC","072-Bradesco","Comprador"
"11:00:38","5","5.155,00","10317","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,00","10316","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,00","10315","122-BGC","008-UBS","Comprador"
"11:00:38","5","5.155,00","10314","122-BGC","1618-Ideal","Comprador"
"11:00:35","5","5.155,00","10313","072-Bradesco","238-Goldman","Vendedor"
